uploads,subscribers,video_views,social_blade_rank,subscriber_rank,video_views_rank,country_rank,channel_type_rank,subscribers_last_30_days,video_views_last_30_days,percentage_subscribed_last_30_days,percentage_video_views_last_30_days,average_views_per_video,average_views_per_subscriber,channel_age,average_views_per_day
3.0,51.0,35383.0,813953.0,14234.0,3993289.0,341.0,,2.0,862.0,0.0392156862745098,0.024361981742644773,11794.333333333334,693.7843137254902,,
40.0,1120.0,46215.0,814171.0,13165.0,3982464.0,77.0,3800.0,10.0,474.0,0.008928571428571428,0.010256410256410256,1155.375,41.263392857142854,,
104.0,614.0,46922.0,813709.0,13671.0,3981791.0,116.0,6973.0,13.0,1105.0,0.021172638436482084,0.023549720813264566,451.1730769230769,76.42019543973942,,
23.0,334.0,56343.0,813935.0,13951.0,3972378.0,178.0,6970.0,1.0,961.0,0.0029940119760479044,0.0170562447863976,2449.695652173913,168.69161676646706,,
1492.0,58100000.0,57035635651.0,106.0,33.0,13.0,1.0,11.0,700000.0,724288000.0,0.012048192771084338,0.012698867852230225,38227637.83579089,981.6804759208262,,
784.0,23800000.0,10826134688.0,261.0,177.0,384.0,4.0,74.0,600000.0,472680000.0,0.025210084033613446,0.04366101232085466,13808845.265306123,454.8796087394958,,
1287.0,17400000.0,16951389696.0,220.0,241.0,166.0,10.0,111.0,400000.0,517233000.0,0.022988505747126436,0.030512719563166604,13171242.965034965,974.2177986206897,,
906.0,14800000.0,9206962742.0,386.0,267.0,512.0,13.0,31.0,500000.0,397320000.0,0.033783783783783786,0.04315429649644606,10162210.53200883,622.0920771621621,,
649.0,35600000.0,27003154570.0,524.0,93.0,57.0,2.0,36.0,400000.0,326020000.0,0.011235955056179775,0.012073404207455158,41607325.99383667,758.5155778089887,,
371.0,11700000.0,1350974380.0,609.0,301.0,8152.0,15.0,73.0,3710000.0,275732000.0,0.3170940170940171,0.20409861510475127,3641440.3773584906,115.46789572649573,,
423.0,3610000.0,1407663325.0,684.0,965.0,7730.0,67.0,473.0,620000.0,274961000.0,0.17174515235457063,0.19533150797972235,3327809.2789598107,389.93443905817173,,
1258.0,2380000.0,1213250193.0,989.0,1087.0,9243.0,103.0,415.0,370000.0,219413000.0,0.15546218487394958,0.18084728217306784,964427.8163751988,509.7689886554622,,
83.0,20600000.0,7575622807.0,727.0,209.0,712.0,8.0,98.0,700000.0,284762000.0,0.03398058252427184,0.037589252693108643,91272563.93975903,367.7486799514563,,
1156.0,6990000.0,3042156977.0,1060.0,619.0,2791.0,21.0,417.0,540000.0,212466000.0,0.07725321888412018,0.06984057746077316,2631623.6825259514,435.2155904148784,,
1160.0,7810000.0,3820631474.0,1463.0,534.0,2023.0,19.0,164.0,270000.0,173339000.0,0.034571062740076826,0.045369201709088994,3293647.8224137933,489.1973718309859,,
311.0,5810000.0,1364732951.0,1280.0,737.0,7982.0,32.0,410.0,410000.0,188225000.0,0.07056798623063683,0.13792075575084434,4388208.845659164,234.89379535283993,,
580.0,8510000.0,2176586317.0,1700.0,468.0,4361.0,18.0,299.0,600000.0,151682000.0,0.07050528789659224,0.06968802423101882,3752735.0293103447,255.76807485311397,,
119.0,4390000.0,2479008943.0,2364.0,877.0,3673.0,51.0,654.0,140000.0,132279000.0,0.03189066059225513,0.05335963001404953,20832007.92436975,564.6945200455581,,
64.0,1870000.0,1705514497.0,2509.0,1139.0,5973.0,129.0,780.0,80000.0,120905000.0,0.0427807486631016,0.07089063166139713,26648664.015625,912.0398379679144,,
8112.0,21900000.0,20600926148.0,2901.0,196.0,112.0,7.0,87.0,200000.0,120128000.0,0.0091324200913242,0.005831194148116607,2539561.9018737674,940.6815592694064,,
274.0,2540000.0,952954333.0,3183.0,1068.0,12250.0,94.0,,240000.0,108067000.0,0.09448818897637795,0.11340207631964248,3477935.52189781,375.17887125984254,,
574.0,6600000.0,4491285984.0,3113.0,652.0,1575.0,23.0,349.0,70000.0,108423000.0,0.010606060606060607,0.024140747301831137,7824540.041811847,680.4978763636364,,
278.0,130000.0,112943137.0,3039.0,2210.0,112665.0,767.0,,130000.0,112731000.0,1.0,0.9981217362503398,406270.27697841724,868.7933615384616,,
998.0,17200000.0,11406175241.0,3990.0,242.0,347.0,11.0,28.0,100000.0,87164000.0,0.005813953488372093,0.0076418254286226605,11429033.30761523,663.1497233139535,,
17992.0,5340000.0,3045277581.0,3961.0,780.0,2767.0,38.0,60.0,70000.0,82563000.0,0.013108614232209739,0.027111814211986607,169257.31330591373,570.2767005617977,,
617.0,980000.0,510689804.0,3390.0,1277.0,25285.0,212.0,1039.0,168000.0,105537000.0,0.17142857142857143,0.20665578042360916,827698.2236628849,521.1120448979592,,
137.0,8510000.0,4578155497.0,3937.0,462.0,1541.0,17.0,122.0,50000.0,93657000.0,0.005875440658049354,0.02045736543054776,33417193.408759125,537.9736189189189,,
971.0,2130000.0,1330899436.0,3656.0,1112.0,8159.0,116.0,438.0,160000.0,104008000.0,0.07511737089201878,0.07814865435107149,1370648.2348094748,624.8354159624413,,
2734.0,3930000.0,1145791662.0,2788.0,928.0,9887.0,60.0,433.0,380000.0,123017000.0,0.09669211195928754,0.1073641954989196,419089.8544257498,291.55004122137404,,
2990.0,30700000.0,6128282451.0,3236.0,123.0,1001.0,3.0,12.0,500000.0,100506000.0,0.016286644951140065,0.01640035373754675,2049592.7929765887,199.61832087947883,,
4.0,694000.0,463831455.0,4610.0,1563.0,27977.0,315.0,1182.0,73000.0,82721000.0,0.10518731988472622,0.1783427991100776,115957863.75,668.3450360230547,,
316.0,1510000.0,2532597195.0,5016.0,1175.0,3541.0,156.0,815.0,20000.0,75455000.0,0.013245033112582781,0.02979352585123589,8014548.085443038,1677.2166854304635,,
524.0,761000.0,505632542.0,3247.0,1509.0,25510.0,285.0,,193000.0,99334000.0,0.2536136662286465,0.19645491883708704,964947.5992366412,664.4317240473061,,
596.0,4990000.0,1086942287.0,3586.0,818.0,10486.0,42.0,596.0,310000.0,106487000.0,0.06212424849699399,0.09796932300233527,1823728.6694630873,217.82410561122245,,
370.0,356000.0,83318951.0,4684.0,1929.0,148681.0,547.0,,355000.0,83290000.0,0.9971910112359551,0.9996525280305077,225186.35405405404,234.04199719101123,,
8907.0,2700000.0,2034529120.0,3126.0,1052.0,4824.0,89.0,423.0,240000.0,125072000.0,0.08888888888888889,0.06147466692440362,228419.12203884585,753.5293037037037,,
755.0,608000.0,186713376.0,5168.0,1707.0,73029.0,396.0,1171.0,210000.0,72553000.0,0.34539473684210525,0.38857955200810035,247302.48476821193,307.09436842105265,,
64.0,1420000.0,192367571.0,10552.0,1186.0,68104.0,165.0,952.0,410000.0,36928000.0,0.2887323943661972,0.19196582775378496,3005743.296875,135.47012042253522,,
16.0,531000.0,459072884.0,6019.0,1745.0,28117.0,420.0,1347.0,55000.0,65583000.0,0.10357815442561205,0.14285966844428127,28692055.25,864.5440376647834,,
58.0,22400000.0,8008062687.0,5901.0,191.0,637.0,6.0,83.0,100000.0,68790000.0,0.004464285714285714,0.008590092596511664,138070046.3275862,357.50279852678574,,
452.0,3240000.0,1252574300.0,7288.0,996.0,8725.0,76.0,769.0,190000.0,54874000.0,0.05864197530864197,0.043808978038268866,2771182.079646018,386.5970061728395,,
44222.0,3090000.0,2276159849.0,6802.0,1010.0,6226.0,78.0,230.0,60000.0,61943000.0,0.019417475728155338,0.02721381805729234,51471.21000859301,736.621310355987,,
704.0,2230000.0,715757485.0,7186.0,1100.0,17089.0,107.0,428.0,180000.0,59089000.0,0.08071748878923767,0.08255449819012371,1016700.9730113636,320.9674820627803,,
351.0,1250000.0,341727532.0,9052.0,1205.0,38620.0,180.0,525.0,50000.0,47960000.0,0.04,0.14034573017663673,973582.7122507122,273.3820256,,
56.0,4260000.0,1782309354.0,7091.0,889.0,5644.0,54.0,542.0,40000.0,60745000.0,0.009389671361502348,0.034082186610125374,31826952.75,418.38247746478874,,
62.0,5870000.0,1627409471.0,5507.0,726.0,6311.0,30.0,402.0,150000.0,76814000.0,0.02555366269165247,0.047200167732095004,26248539.85483871,277.2418178875639,,
592.0,1800000.0,878083991.0,7720.0,1146.0,13513.0,135.0,,90000.0,55615000.0,0.05,0.06333676569671112,1483249.9847972973,487.82443944444447,,
2433.0,858000.0,300566128.0,9832.0,1390.0,43592.0,244.0,873.0,68000.0,41935000.0,0.07925407925407925,0.13952004598468926,123537.249486231,350.3101724941725,,
93.0,345000.0,65804036.0,15098.0,1952.0,187252.0,568.0,,121000.0,31601000.0,0.3507246376811594,0.4802289026770334,707570.2795698924,190.73633623188405,,
221.0,3110000.0,284267771.0,4608.0,1014.0,47669.0,80.0,,510000.0,91908000.0,0.1639871382636656,0.32331487905465023,1286279.5067873304,91.40442797427653,,
1041.0,2960000.0,870804294.0,7586.0,1025.0,13664.0,82.0,797.0,140000.0,60271000.0,0.0472972972972973,0.06921302572263154,836507.4870317003,294.19063986486486,,
4877.0,15800000.0,6506956402.0,8266.0,256.0,912.0,12.0,47.0,100000.0,54855000.0,0.006329113924050633,0.008430208627668011,1334212.9181874103,411.83268367088607,,
126.0,5440000.0,3829196805.0,8395.0,769.0,1995.0,36.0,436.0,30000.0,50930000.0,0.0055147058823529415,0.01330043938548622,30390450.833333332,703.8964715073529,,
189.0,2380000.0,2846948348.0,8925.0,1083.0,3058.0,101.0,728.0,30000.0,49788000.0,0.012605042016806723,0.017488199262545946,15063218.772486772,1196.1967848739496,,
57.0,2280000.0,2732644404.0,9168.0,1093.0,3221.0,104.0,863.0,20000.0,46824000.0,0.008771929824561403,0.017135050550836323,47941129.89473684,1198.528247368421,,
276.0,2730000.0,879930397.0,10338.0,1047.0,13461.0,88.0,548.0,80000.0,44429000.0,0.029304029304029304,0.050491493590259506,3188153.612318841,322.31882673992675,,
396.0,1830000.0,1048331095.0,10706.0,1143.0,10829.0,132.0,784.0,30000.0,45655000.0,0.01639344262295082,0.04355017247675936,2647300.744949495,572.8585218579235,,
596.0,1320000.0,424305054.0,10744.0,1199.0,30361.0,175.0,964.0,180000.0,40692000.0,0.13636363636363635,0.09590269928766863,711921.2315436242,321.4432227272727,,
809.0,1430000.0,1584691552.0,11883.0,1184.0,6488.0,163.0,950.0,40000.0,31547000.0,0.027972027972027972,0.019907344088624258,1958827.629171817,1108.1759104895104,,
134.0,6930000.0,2913888553.0,7202.0,619.0,2968.0,21.0,326.0,100000.0,67651000.0,0.01443001443001443,0.023216742428377974,21745436.96268657,420.47453867243865,,
165305.0,12200000.0,11940017536.0,10438.0,292.0,322.0,14.0,177.0,,47980000.0,,0.004018419558877271,72230.2261637579,978.6899619672131,,
221.0,99900.0,122238132.0,13450.0,2348.0,106078.0,813.0,,21400.0,32464000.0,0.21421421421421422,0.2655799746678066,553113.7194570135,1223.604924924925,,
914.0,662000.0,188493974.0,9243.0,1611.0,70871.0,342.0,1350.0,98000.0,48286000.0,0.14803625377643503,0.256167340394659,206229.7308533917,284.7340996978852,,
762.0,3790000.0,753086013.0,8848.0,939.0,16123.0,63.0,283.0,110000.0,51126000.0,0.029023746701846966,0.06788865961848636,988301.8543307086,198.70343350923483,,
3057.0,3070000.0,4800215502.0,11105.0,1012.0,1420.0,79.0,659.0,10000.0,42799000.0,0.003257328990228013,0.008916058035762744,1570237.324828263,1563.5881114006515,,
25581.0,689000.0,370203048.0,13271.0,1565.0,35077.0,316.0,695.0,32000.0,35398000.0,0.04644412191582003,0.09561779729052906,14471.797349595403,537.3048592162554,,
92.0,627000.0,372520021.0,12479.0,1633.0,34943.0,354.0,1114.0,19000.0,37972000.0,0.030303030303030304,0.10193277638626569,4049130.663043478,594.1308149920255,,
169.0,1100000.0,438692281.0,11275.0,1222.0,29302.0,194.0,721.0,70000.0,38417000.0,0.06363636363636363,0.08757163429552114,2595812.3136094674,398.8111645454546,,
45391.0,1880000.0,1213482996.0,11364.0,1137.0,9113.0,127.0,330.0,30000.0,40930000.0,0.015957446808510637,0.03372935602304888,26734.0000440616,645.4696787234043,,
202.0,1320000.0,275272826.0,11467.0,1198.0,48027.0,174.0,963.0,180000.0,41024000.0,0.13636363636363635,0.14903032964103766,1362736.7623762377,208.5400196969697,,
2416.0,2830000.0,2226078164.0,12331.0,1037.0,4177.0,85.0,369.0,60000.0,36288000.0,0.02120141342756184,0.016301314386371207,921389.9685430464,786.6000579505301,,
796.0,128000.0,57295454.0,8462.0,2225.0,214046.0,776.0,1614.0,120000.0,55686000.0,0.9375,0.9719095689511422,71979.2135678392,447.620734375,,
65.0,948000.0,520065380.0,14259.0,1289.0,24282.0,216.0,921.0,38000.0,36620000.0,0.04008438818565401,0.07041422368856777,8001005.846153846,548.5921729957806,,
195.0,559000.0,196916473.0,10935.0,1720.0,67411.0,404.0,,114000.0,40711000.0,0.2039355992844365,0.20674248009713236,1009828.0666666667,352.2656046511628,,
373.0,1040000.0,1416437720.0,13626.0,1228.0,7509.0,199.0,862.0,10000.0,34520000.0,0.009615384615384616,0.024370997406084328,3797420.160857909,1361.9593461538461,,
532.0,6330000.0,2288729463.0,16760.0,678.0,4033.0,25.0,465.0,80000.0,25692000.0,0.01263823064770932,0.011225442069646657,4302123.05075188,361.5686355450237,,
739.0,2830000.0,918798462.0,13274.0,1037.0,12756.0,85.0,809.0,30000.0,35538000.0,0.01060070671378092,0.03867877610792082,1243299.6779431663,324.6637674911661,,
521.0,6500000.0,1386973027.0,13736.0,663.0,7701.0,24.0,236.0,100000.0,35722000.0,0.015384615384615385,0.025755367483437007,2662136.3282149713,213.3804656923077,,
778.0,1090000.0,339462646.0,15872.0,1222.0,38311.0,194.0,721.0,70000.0,29615000.0,0.06422018348623854,0.08724082118890925,436327.3084832905,311.43362018348625,,
78.0,4950000.0,1780504512.0,16164.0,818.0,5631.0,42.0,478.0,20000.0,28887000.0,0.00404040404040404,0.016224053241826325,22826980.923076924,359.6978812121212,,
734.0,1480000.0,375036425.0,15884.0,1180.0,34452.0,160.0,502.0,50000.0,23364000.0,0.033783783783783786,0.06229794879257395,510948.80790190736,253.40298986486488,,
251.0,2240000.0,905481000.0,15238.0,1098.0,13024.0,106.0,597.0,40000.0,29737000.0,0.017857142857142856,0.0328411087587702,3607494.0239043823,404.2325892857143,,
32.0,532000.0,350304784.0,15163.0,1736.0,37197.0,414.0,1340.0,20000.0,31771000.0,0.03759398496240601,0.09069530720425445,10947024.5,658.4676390977444,,
17558.0,254000.0,88338303.0,12024.0,2047.0,144896.0,651.0,1498.0,77000.0,41984000.0,0.3031496062992126,0.475263827515455,5031.228101150473,347.78859448818895,,
189.0,2910000.0,373451210.0,18492.0,1030.0,34560.0,83.0,537.0,420000.0,25678000.0,0.14432989690721648,0.06875864721391584,1975932.3280423281,128.33374914089347,,
795.0,1100000.0,1514451088.0,16714.0,1221.0,6881.0,193.0,856.0,10000.0,28730000.0,0.00909090909090909,0.018970569751408175,1904969.9220125787,1376.7737163636364,,
80360.0,6000000.0,4696464309.0,16023.0,713.0,1472.0,27.0,498.0,40000.0,28481000.0,0.006666666666666667,0.00606434929046961,58442.811212045795,782.7440515,,
1078.0,2550000.0,460286603.0,16302.0,1066.0,27696.0,93.0,837.0,80000.0,29288000.0,0.03137254901960784,0.06362992059536436,426982.0064935065,180.50455019607844,,
75007.0,1870000.0,1351792831.0,16208.0,1138.0,7925.0,128.0,906.0,20000.0,29598000.0,0.0106951871657754,0.021895366894426147,18022.222339248336,722.8838668449198,,
158.0,675000.0,300408166.0,14517.0,1587.0,43828.0,329.0,1071.0,57000.0,34885000.0,0.08444444444444445,0.11612533861679379,1901317.5063291139,445.0491348148148,,
39.0,15300.0,109486857.0,16397.0,6081.0,117835.0,1649.0,3117.0,3600.0,29050000.0,0.23529411764705882,0.26532865036028935,2807355.3076923075,7156.003725490196,,
1672.0,3920000.0,3408919606.0,16012.0,923.0,2337.0,59.0,574.0,20000.0,29539000.0,0.00510204081632653,0.008665208750599089,2038827.5155502392,869.6223484693877,,
743.0,3280000.0,655495640.0,16032.0,992.0,18826.0,74.0,500.0,170000.0,30421000.0,0.051829268292682924,0.04640915689385821,882228.3176312248,199.84623170731706,,
242.0,1100000.0,749798681.0,18579.0,1221.0,16169.0,193.0,856.0,20000.0,26229000.0,0.01818181818181818,0.03498138989124202,3098341.6570247933,681.6351645454546,,
1592.0,23000000.0,6025668995.0,15754.0,186.0,1025.0,5.0,80.0,100000.0,31691000.0,0.004347826086956522,0.005259333034439274,3784967.961683417,261.9856084782609,,
134.0,1410000.0,518406516.0,20586.0,1187.0,24351.0,166.0,953.0,60000.0,24239000.0,0.0425531914893617,0.04675674254063581,3868705.343283582,367.66419574468085,,
216.0,1100000.0,355490299.0,17743.0,1222.0,36561.0,194.0,985.0,80000.0,26293000.0,0.07272727272727272,0.07396263716327178,1645788.4212962964,323.1729990909091,,
1344.0,17900000.0,5156320460.0,17334.0,235.0,1277.0,9.0,36.0,,28018000.0,,0.005433719687779064,3836547.961309524,288.06259553072624,,
2158.0,1600000.0,1665866156.0,18117.0,1166.0,6095.0,149.0,527.0,10000.0,25599000.0,0.00625,0.015366780763147937,771949.0991658943,1041.1663475,,
578.0,708000.0,187925603.0,15929.0,1554.0,70906.0,309.0,820.0,67000.0,32929000.0,0.09463276836158192,0.1752235963292346,325130.80103806226,265.4316426553672,,
450.0,777000.0,270696269.0,17772.0,1483.0,48921.0,276.0,962.0,54000.0,30654000.0,0.0694980694980695,0.11324130958007404,601547.2644444444,348.38644658944656,,
26429.0,1140000.0,602797903.0,17049.0,1217.0,20675.0,190.0,405.0,40000.0,28980000.0,0.03508771929824561,0.04807581422525287,22808.19944000908,528.7700903508772,,
265.0,4870000.0,672080967.0,16501.0,829.0,18262.0,44.0,607.0,390000.0,31338000.0,0.08008213552361396,0.04662831048450149,2536154.59245283,138.00430533880905,,
1226.0,753000.0,1197232061.0,51880.0,1495.0,9223.0,2.0,1241.0,5000.0,9066000.0,0.006640106241699867,0.007572466771753116,976535.1231647634,1589.9496162018593,,
772.0,157000.0,71166831.0,70445.0,2162.0,169504.0,13.0,,12000.0,5625000.0,0.07643312101910828,0.07903963013331308,92185.01424870467,453.2919171974522,,
37998.0,623000.0,479363876.0,64692.0,1636.0,26415.0,3.0,1373.0,6000.0,6735000.0,0.009630818619582664,0.014049869706911331,12615.502815937682,769.4444237560192,,
68354.0,785000.0,1064155730.0,87907.0,1463.0,10599.0,1.0,601.0,3000.0,4826000.0,0.003821656050955414,0.004535050523103419,15568.30222079176,1355.6123949044586,,
138.0,15400.0,3956855.0,807149.0,6010.0,1551366.0,133.0,,,7473.0,,0.0018886211397688315,28672.86231884058,256.93863636363636,,
38.0,221000.0,163251933.0,120225.0,2078.0,79275.0,9.0,1654.0,4000.0,3256000.0,0.01809954751131222,0.019944633672423346,4296103.5,738.6965294117647,,
508.0,95700.0,89669946.0,144213.0,2381.0,138496.0,28.0,1829.0,2100.0,2714000.0,0.0219435736677116,0.030266551069407358,176515.64173228346,936.9900313479624,,
19080.0,169000.0,138094195.0,157180.0,2145.0,92850.0,10.0,1211.0,2000.0,2040000.0,0.011834319526627219,0.014772525376609785,7237.641247379455,817.1254142011834,,
73.0,166000.0,93069203.0,159594.0,2151.0,133666.0,11.0,1585.0,2000.0,2143000.0,0.012048192771084338,0.023025876776875374,1274920.589041096,560.6578493975903,,
58.0,61600.0,40244298.0,191233.0,2800.0,276271.0,45.0,2171.0,1400.0,1693000.0,0.022727272727272728,0.042068071357587104,693867.2068965518,653.3165259740259,,
6339.0,54900.0,53879692.0,160023.0,2909.0,216925.0,51.0,2147.0,2900.0,2581000.0,0.052823315118397086,0.04790302067799497,8499.714781511278,981.4151548269581,,
412.0,311000.0,91727148.0,245006.0,1975.0,135228.0,7.0,1280.0,3000.0,1096000.0,0.00964630225080386,0.011948480072660713,222638.70873786407,294.94259807073956,,
7326.0,79100.0,56161093.0,212331.0,2585.0,208578.0,32.0,1498.0,2300.0,1576000.0,0.029077117572692796,0.0280621319104313,7665.996860496861,710.001175726928,,
3306.0,96900.0,59065513.0,238485.0,2367.0,199345.0,27.0,1697.0,1200.0,1252000.0,0.01238390092879257,0.021196802269371637,17866.15638233515,609.551217750258,,
81.0,139000.0,65230803.0,279219.0,2191.0,182363.0,15.0,1613.0,1000.0,937686.0,0.007194244604316547,0.01437489586016594,805318.5555555555,469.2863525179856,,
361.0,74400.0,40796988.0,179904.0,2648.0,274304.0,36.0,2184.0,2800.0,2075000.0,0.03763440860215054,0.050861597919924874,113011.04709141274,548.3466129032258,,
64.0,91100.0,58100688.0,270816.0,2437.0,202028.0,29.0,1873.0,900.0,1052000.0,0.009879253567508232,0.018106498153687957,907823.25,637.768254665203,,
9116.0,52100.0,34978478.0,288364.0,2948.0,309756.0,54.0,1769.0,900.0,940279.0,0.01727447216890595,0.026881644192751897,3837.042343132953,671.3719385796545,,
69.0,57600.0,50057192.0,277915.0,2859.0,229545.0,49.0,2213.0,500.0,930160.0,0.008680555555555556,0.018581945227770666,725466.5507246377,869.0484722222222,,
262.0,406000.0,186218857.0,285068.0,1870.0,69731.0,4.0,1465.0,1000.0,977527.0,0.0024630541871921183,0.00524934486092351,710758.9961832061,458.6671354679803,,
29500.0,111000.0,83326273.0,259293.0,2260.0,147371.0,21.0,1269.0,1000.0,1085000.0,0.009009009009009009,0.013021103199947513,2824.6194237288137,750.6871441441441,,
1567.0,107000.0,43506859.0,285073.0,2276.0,258527.0,24.0,1403.0,2000.0,929470.0,0.018691588785046728,0.021363757838735266,27764.428206764518,406.6061588785047,,
56.0,139000.0,53283211.0,268761.0,2192.0,217688.0,16.0,1738.0,2000.0,1067000.0,0.014388489208633094,0.020025069435098422,951485.9107142857,383.33245323741005,,
21.0,54100.0,22922263.0,334116.0,2918.0,435596.0,52.0,1873.0,600.0,723720.0,0.011090573012939002,0.031572798898607875,1091536.3333333333,423.70171903881703,,
66.0,133000.0,112441861.0,349117.0,2204.0,112493.0,17.0,1872.0,1000.0,666458.0,0.007518796992481203,0.005927134201380748,1703664.5606060605,845.4275263157895,,
3178.0,160000.0,69655826.0,368280.0,2157.0,171088.0,12.0,1220.0,,313972.0,,0.004507476517470341,21918.13278791693,435.3489125,,
1169.0,49900.0,31183232.0,365325.0,3080.0,339805.0,58.0,2213.0,500.0,602709.0,0.01002004008016032,0.019327983706114875,26675.134302822924,624.9144689378758,,
65.0,109000.0,61073864.0,365677.0,2269.0,193212.0,23.0,1485.0,,620805.0,,0.010164822713689771,939597.9076923077,560.3106788990825,,
58.0,75400.0,71629967.0,364791.0,2625.0,168153.0,35.0,2167.0,500.0,659079.0,0.006631299734748011,0.009201162971358062,1234999.4310344828,949.9995623342176,,
8.0,17200.0,11334117.0,378059.0,5631.0,749895.0,123.0,2779.0,500.0,584847.0,0.029069767441860465,0.05160057903054997,1416764.625,658.9602906976744,,
231.0,342000.0,49646571.0,344730.0,1940.0,230971.0,6.0,1401.0,1000.0,689321.0,0.0029239766081871343,0.013884564152476915,214920.22077922078,145.16541228070176,,
81.0,98700.0,65694564.0,402910.0,2344.0,181277.0,26.0,1503.0,500.0,517437.0,0.005065856129685917,0.007876405116258934,811044.0,665.5984194528876,,
531.0,62700.0,33139543.0,404836.0,2786.0,323299.0,44.0,2054.0,300.0,517683.0,0.004784688995215311,0.015621307753097259,62409.68549905838,528.541355661882,,
30.0,77100.0,23226595.0,434301.0,2605.0,430425.0,34.0,2013.0,500.0,453779.0,0.00648508430609598,0.019537043634678265,774219.8333333334,301.2528534370947,,
175.0,66600.0,46827447.0,433011.0,2736.0,242657.0,39.0,2120.0,400.0,454488.0,0.006006006006006006,0.009705589971624974,267585.41142857145,703.1148198198198,,
1250.0,22000.0,7399211.0,448656.0,4752.0,1018923.0,102.0,2125.0,500.0,340029.0,0.022727272727272728,0.045954764636391636,5919.3688,336.3277727272727,,
77.0,30900.0,12520573.0,463064.0,3761.0,694643.0,83.0,,500.0,387499.0,0.016181229773462782,0.030948982925941167,162604.84415584416,405.19653721682846,,
29.0,37800.0,24898736.0,452071.0,3383.0,407653.0,78.0,2434.0,400.0,440490.0,0.010582010582010581,0.017691259508113184,858577.1034482758,658.6967195767196,,
27125.0,47800.0,38428183.0,524628.0,3136.0,286058.0,60.0,1812.0,400.0,212883.0,0.008368200836820083,0.005539762314549194,1416.7072073732718,803.9368828451883,,
280.0,232000.0,42021388.0,468732.0,2065.0,265868.0,8.0,1769.0,1000.0,406496.0,0.004310344827586207,0.009673550050274399,150076.38571428572,181.1266724137931,,
6669.0,25800.0,10310266.0,513289.0,4278.0,804645.0,92.0,2072.0,1100.0,374383.0,0.04263565891472868,0.03631167226917327,1545.998800419853,399.6227131782946,,
270.0,125000.0,27458625.0,477340.0,2217.0,376788.0,19.0,1468.0,1000.0,375874.0,0.008,0.0136887407872754,101698.61111111111,219.669,,
11.0,12900.0,3872010.0,485834.0,6687.0,1577116.0,149.0,2896.0,1100.0,373476.0,0.08527131782945736,0.09645532940255837,352000.9090909091,300.15581395348835,,
33.0,43400.0,27899130.0,511828.0,3245.0,371939.0,66.0,2305.0,200.0,342770.0,0.004608294930875576,0.012286046195705743,845428.1818181818,642.8370967741936,,
620.0,3860.0,2637447.0,498423.0,10552.0,1970994.0,365.0,3868.0,340.0,343852.0,0.08808290155440414,0.13037304635884625,4253.946774193549,683.2764248704664,,
45.0,10400.0,2427060.0,567994.0,7416.0,2083736.0,167.0,3360.0,400.0,225761.0,0.038461538461538464,0.09301830197852545,53934.666666666664,233.37115384615385,,
68.0,132000.0,55635509.0,529294.0,2206.0,209517.0,18.0,1874.0,1000.0,287887.0,0.007575757575757576,0.0051745190288454085,818169.25,421.4811287878788,,
2825.0,47200.0,20872917.0,389275.0,3148.0,468015.0,62.0,1672.0,1300.0,568318.0,0.02754237288135593,0.027227531254975047,7388.643185840708,442.2228177966102,,
20.0,18600.0,11457087.0,527467.0,5311.0,742233.0,114.0,2746.0,400.0,299132.0,0.021505376344086023,0.026108905343915082,572854.35,615.9724193548387,,
14418.0,59100.0,34844082.0,670298.0,2839.0,309967.0,46.0,1695.0,200.0,117911.0,0.00338409475465313,0.0033839605818859,2416.707032875572,589.5783756345178,,
1058.0,1190.0,426066.0,537980.0,13135.0,3622918.0,591.0,,404.0,264268.0,0.33949579831932775,0.6202513225650486,402.70888468809073,358.03865546218486,,
2731.0,40500.0,23934565.0,576803.0,3314.0,420004.0,71.0,1888.0,600.0,224997.0,0.014814814814814815,0.009400505085427707,8764.029659465397,590.9769135802469,,
157.0,90200.0,22441968.0,615233.0,2446.0,441964.0,30.0,1765.0,400.0,166885.0,0.004434589800443459,0.00743629079232267,142942.47133757963,248.80230598669624,,
45.0,190.0,242725.0,814520.0,14095.0,3785939.0,1235.0,,2.0,368.0,0.010526315789473684,0.0015161190647852507,5393.888888888889,1277.5,,
274.0,37500.0,6329991.0,572298.0,3394.0,1146444.0,79.0,1920.0,1500.0,282494.0,0.04,0.04462786755936936,23102.156934306568,168.79976,,
13.0,16200.0,6440394.0,576696.0,5859.0,1125238.0,129.0,2806.0,400.0,252574.0,0.024691358024691357,0.039217165906309456,495414.92307692306,397.55518518518517,,
60.0,38400.0,30655489.0,602706.0,3365.0,344398.0,76.0,2427.0,200.0,212976.0,0.005208333333333333,0.006947401817664693,510924.81666666665,798.3200260416667,,
619.0,16400.0,9410259.0,615393.0,5779.0,856256.0,128.0,3068.0,300.0,196288.0,0.018292682926829267,0.020858937038821142,15202.357027463651,573.7962804878049,,
62.0,7770.0,5354643.0,627129.0,8204.0,1274517.0,210.0,3269.0,250.0,184327.0,0.032175032175032175,0.03442377017478103,86365.20967741935,689.1432432432432,,
1188.0,4260.0,2382902.0,714605.0,10216.0,2097459.0,339.0,4579.0,180.0,67498.0,0.04225352112676056,0.028325965566355644,2005.8097643097642,559.3666666666667,,
