video_id,channel_id,publish_at,duration,views,likes,dislikes,comments,topic
6fLEH0tgS_k,UCnDx4YPWGj6PSVwZhZs6MuQ,2023-07-06T04:05:02Z,PT1M1S,46259,1192,0,10,['Entertainment']
Jm1fBJqjLuo,UCnDx4YPWGj6PSVwZhZs6MuQ,2023-07-05T13:24:33Z,PT39S,46388,1414,0,12,['Entertainment']
HM2XqLU5sEc,UCnDx4YPWGj6PSVwZhZs6MuQ,2023-07-04T10:00:09Z,PT30S,351988,6795,0,16,"['Entertainment', 'Film']"
G7j-WqLloEM,UCFt2yHT2Ly_er0OdMpjzfvQ,2023-07-13T09:00:15Z,PT14S,401,11,0,0,['Entertainment']
qOaKNMMfC4o,UCFt2yHT2Ly_er0OdMpjzfvQ,2023-07-12T11:00:45Z,PT14S,3647,87,0,0,['Entertainment']
8LASLeMHlE8,UCFt2yHT2Ly_er0OdMpjzfvQ,2023-07-12T09:00:08Z,PT21S,2167,40,0,0,"['Entertainment', 'Film']"
L5Sh5dVHzXE,UCFt2yHT2Ly_er0OdMpjzfvQ,2023-07-11T11:00:13Z,PT21S,11017,165,0,0,['Lifestyle_(sociology)']
-itpxuWHR5M,UCFt2yHT2Ly_er0OdMpjzfvQ,2023-07-10T09:00:00Z,PT17S,3131,54,0,0,['Entertainment']
W58U6uCrwpw,UCFt2yHT2Ly_er0OdMpjzfvQ,2023-07-09T11:00:32Z,PT17S,4205,116,0,0,['Entertainment']
pyehHTuk73c,UCFt2yHT2Ly_er0OdMpjzfvQ,2023-07-09T09:00:28Z,PT17S,18777,260,0,0,['Video_game_culture']
Y-1iXFzZPu4,UCFt2yHT2Ly_er0OdMpjzfvQ,2023-07-08T11:00:21Z,PT17S,9275,173,0,0,['Lifestyle_(sociology)']
zOcahCwFNI8,UCFt2yHT2Ly_er0OdMpjzfvQ,2023-07-08T09:00:44Z,PT15S,4118,100,0,0,['Entertainment']
IaznGjRLUWs,UCFt2yHT2Ly_er0OdMpjzfvQ,2023-07-07T11:00:23Z,PT15S,5700,123,0,0,['Entertainment']
o8ZRKAcFE-I,UCNuG5QidepVff-YzVcqmr6Q,2023-07-13T10:00:42Z,PT11S,232,6,0,0,['Entertainment']
grHpqrcb0XI,UCNuG5QidepVff-YzVcqmr6Q,2023-07-12T10:40:00Z,PT8S,20424,298,0,0,['Entertainment']
CPCxrk9NmU4,UCNuG5QidepVff-YzVcqmr6Q,2023-07-12T10:00:15Z,PT9S,40547,568,0,3,['Lifestyle_(sociology)']
o2iJBK46-cU,UCNuG5QidepVff-YzVcqmr6Q,2023-07-11T10:40:00Z,PT14S,132408,1690,0,1,['Entertainment']
LFpXVogzSJs,UCNuG5QidepVff-YzVcqmr6Q,2023-07-11T10:00:24Z,PT12S,22733,392,0,1,"['Entertainment', 'Film']"
TgTNHcGWujM,UCNuG5QidepVff-YzVcqmr6Q,2023-07-10T10:40:00Z,PT22S,196871,2441,0,3,['Entertainment']
SRqhobEoeEU,UCNuG5QidepVff-YzVcqmr6Q,2023-07-10T10:00:32Z,PT15S,20638,290,0,1,['Entertainment']
It-HvlgZmFc,UCNuG5QidepVff-YzVcqmr6Q,2023-07-09T10:40:00Z,PT12S,62369,834,0,1,['Entertainment']
eEDWQXLj3Vk,UCNuG5QidepVff-YzVcqmr6Q,2023-07-09T10:00:34Z,PT10S,77049,781,0,3,"['Entertainment', 'Humour']"
pHxJxDFJIww,UCNuG5QidepVff-YzVcqmr6Q,2023-07-08T10:40:00Z,PT10S,17545,327,0,2,['Entertainment']
8a3Sn6Ww_JM,UCcGzXSOID-ksCGzLTr8rLkw,2023-07-13T04:01:32Z,PT14S,3525,109,0,0,['Lifestyle_(sociology)']
mlbaiMLr-5w,UCcGzXSOID-ksCGzLTr8rLkw,2023-07-13T02:54:31Z,PT12S,6997,122,0,0,['Lifestyle_(sociology)']
iRUdoDGJ5cw,UCcGzXSOID-ksCGzLTr8rLkw,2023-07-12T10:28:59Z,PT14S,8808,151,0,1,['Lifestyle_(sociology)']
Bpud2afJyyg,UCcGzXSOID-ksCGzLTr8rLkw,2023-07-12T06:10:07Z,PT13S,773409,10140,0,2,"['Hobby', 'Lifestyle_(sociology)']"
uLbEGRIt0Ts,UCcGzXSOID-ksCGzLTr8rLkw,2023-07-12T01:41:59Z,PT14S,7979,181,0,0,"['Hobby', 'Lifestyle_(sociology)']"
YBPdnuETtHQ,UCcGzXSOID-ksCGzLTr8rLkw,2023-07-11T10:18:36Z,PT10S,22068,386,0,0,['Lifestyle_(sociology)']
0ZDmQLte2T4,UCcGzXSOID-ksCGzLTr8rLkw,2023-07-11T10:11:12Z,PT12S,18866,318,0,1,['Lifestyle_(sociology)']
Yu4EHZfN5JQ,UCcGzXSOID-ksCGzLTr8rLkw,2023-07-11T01:29:57Z,PT13S,16501,330,0,1,['Lifestyle_(sociology)']
g5_d2qV9lXg,UCcGzXSOID-ksCGzLTr8rLkw,2023-07-11T01:21:55Z,PT11S,15570,252,0,2,['Lifestyle_(sociology)']
jjFmmWWpHBU,UCcGzXSOID-ksCGzLTr8rLkw,2023-07-10T13:00:45Z,PT12S,14738,269,0,1,['Lifestyle_(sociology)']
CsJ545TLh-Y,UCYxFOE66XD8KLIgZ0iPtviw,2023-07-13T04:00:02Z,PT58S,193490,9221,0,246,['Lifestyle_(sociology)']
zSJ16zx06Bs,UCYxFOE66XD8KLIgZ0iPtviw,2023-07-12T03:00:20Z,PT43S,791479,23345,0,242,"['Entertainment', 'Film']"
4fxzbJRJj_0,UCYxFOE66XD8KLIgZ0iPtviw,2023-07-11T03:00:17Z,PT59S,771748,30710,0,549,"['Entertainment', 'Film']"
K_LoGAG9rZY,UCYxFOE66XD8KLIgZ0iPtviw,2023-07-10T03:00:02Z,PT23S,860786,22500,0,231,"['Entertainment', 'Film']"
DvutQunGY8Q,UCYxFOE66XD8KLIgZ0iPtviw,2023-07-09T03:00:03Z,PT58S,1221622,33238,0,246,"['Entertainment', 'Film']"
OCkiQ2xnA9Y,UCYxFOE66XD8KLIgZ0iPtviw,2023-07-08T03:06:00Z,PT36S,1073017,30660,0,214,"['Entertainment', 'Film']"
mOg1ycw_G5o,UCYxFOE66XD8KLIgZ0iPtviw,2023-07-07T03:00:02Z,PT44S,1770075,41049,0,154,"['Entertainment', 'Film']"
RbJ6X_jdPPs,UCYxFOE66XD8KLIgZ0iPtviw,2023-07-06T03:00:01Z,PT25S,1628087,37248,0,155,"['Entertainment', 'Film']"
iCFuVkD1mhA,UCYxFOE66XD8KLIgZ0iPtviw,2023-07-05T03:00:09Z,PT41S,1850371,47787,0,227,"['Entertainment', 'Film']"
COswpD1wiZg,UCYxFOE66XD8KLIgZ0iPtviw,2023-07-04T04:00:01Z,PT32S,1030471,26780,0,220,"['Entertainment', 'Film']"
5KTRh4wK5BY,UCGsSQIM9g8NRTwccUaVnGkw,2023-07-13T05:00:01Z,PT48S,104,7,0,0,"['Action-adventure_game', 'Action_game', 'Video_game_culture']"
VLlwoeN15e8,UCGsSQIM9g8NRTwccUaVnGkw,2023-07-12T15:00:24Z,PT30S,201,14,0,0,"['Action_game', 'Video_game_culture']"
Q-F97W6PUik,UCGsSQIM9g8NRTwccUaVnGkw,2023-07-12T13:00:20Z,PT18S,162,10,0,0,"['Action_game', 'Video_game_culture']"
vFR7K4SvLvw,UCGsSQIM9g8NRTwccUaVnGkw,2023-07-12T11:00:45Z,PT29S,192,10,0,0,"['Action-adventure_game', 'Action_game', 'Video_game_culture']"
U2E4cvMkdIk,UCGsSQIM9g8NRTwccUaVnGkw,2023-07-12T05:00:24Z,PT21S,1991,50,0,0,"['Action-adventure_game', 'Action_game', 'Video_game_culture']"
YQfTt9FZtN0,UCGsSQIM9g8NRTwccUaVnGkw,2023-07-11T13:00:22Z,PT22S,279,13,0,0,"['Action_game', 'Video_game_culture']"
9YdMVOSCgIo,UCGsSQIM9g8NRTwccUaVnGkw,2023-07-11T11:00:13Z,PT21S,181,9,0,0,"['Action_game', 'Video_game_culture']"
sQnbju3wlaA,UCGsSQIM9g8NRTwccUaVnGkw,2023-07-11T05:00:23Z,PT22S,1294,35,0,1,"['Action_game', 'Video_game_culture']"
XCXmCnn_WGQ,UCGsSQIM9g8NRTwccUaVnGkw,2023-07-10T13:00:32Z,PT38S,237,17,0,0,"['Action-adventure_game', 'Action_game', 'Video_game_culture']"
BQQBgZ7GnNg,UCGsSQIM9g8NRTwccUaVnGkw,2023-07-10T11:00:08Z,PT40S,210,11,0,0,"['Action_game', 'Video_game_culture']"
puIJ12_-fzI,UC3DXLM_8Lfi6ZT4cXgaM0bg,2023-06-07T07:45:16Z,PT45S,19976,499,0,7,['Lifestyle_(sociology)']
JGStXgtcEuQ,UC3DXLM_8Lfi6ZT4cXgaM0bg,2023-06-06T10:21:04Z,PT28S,3447,53,0,1,['Lifestyle_(sociology)']
V1Zp6oMnbXk,UC3DXLM_8Lfi6ZT4cXgaM0bg,2023-05-26T12:54:22Z,PT1M1S,1136,29,0,1,['Lifestyle_(sociology)']
TWqWHgfAdO4,UC3DXLM_8Lfi6ZT4cXgaM0bg,2023-05-13T10:13:31Z,PT19S,7924,117,0,3,['Lifestyle_(sociology)']
XuWTlZuSoUU,UC3DXLM_8Lfi6ZT4cXgaM0bg,2023-05-10T06:05:07Z,PT15S,1533,17,0,0,['Lifestyle_(sociology)']
aw905EMURXs,UC3DXLM_8Lfi6ZT4cXgaM0bg,2023-05-08T11:28:09Z,PT21S,1048,23,0,0,['Lifestyle_(sociology)']
3WoZit4cXBs,UC3DXLM_8Lfi6ZT4cXgaM0bg,2023-05-02T09:00:02Z,PT10S,50588,602,0,6,['Lifestyle_(sociology)']
NRSVHtltQEY,UC3DXLM_8Lfi6ZT4cXgaM0bg,2023-04-24T09:00:13Z,PT30S,4502,45,0,0,['Lifestyle_(sociology)']
FbLDiy9RvBU,UC3DXLM_8Lfi6ZT4cXgaM0bg,2023-04-14T10:30:04Z,PT30S,19150,229,0,2,['Entertainment']
p_lMuIxxzts,UC3DXLM_8Lfi6ZT4cXgaM0bg,2023-04-10T06:00:13Z,PT32S,2272,52,0,0,"['Entertainment', 'Film']"
hHHnvioY6PE,UC6N6ikPIaIa7QDsGk5rbW-w,2023-07-12T12:30:47Z,PT20S,87559,12948,0,133,"['Lifestyle_(sociology)', 'Pet']"
jnX-1WzNLLo,UC6N6ikPIaIa7QDsGk5rbW-w,2023-07-11T10:00:37Z,PT38S,366173,40611,0,303,['Entertainment']
Jgl3j0bGEGY,UC6N6ikPIaIa7QDsGk5rbW-w,2023-07-10T10:16:26Z,PT27S,1319031,138793,0,2065,"['Lifestyle_(sociology)', 'Pet']"
Hy_2JK3JiAs,UC6N6ikPIaIa7QDsGk5rbW-w,2023-07-09T11:15:06Z,PT34S,2185823,132548,0,893,"['Lifestyle_(sociology)', 'Pet']"
kQidWKNKqfw,UC6N6ikPIaIa7QDsGk5rbW-w,2023-07-08T12:05:47Z,PT41S,870448,119233,0,2022,"['Lifestyle_(sociology)', 'Pet']"
lqzNqNcSYrc,UC6N6ikPIaIa7QDsGk5rbW-w,2023-07-07T10:00:45Z,PT34S,475340,44234,0,585,['Entertainment']
qkJv0zXmQVM,UC6N6ikPIaIa7QDsGk5rbW-w,2023-07-06T10:00:51Z,PT38S,822993,73263,0,681,['Entertainment']
OW8_rl8gI9Y,UC6N6ikPIaIa7QDsGk5rbW-w,2023-07-05T10:00:18Z,PT40S,906859,76600,0,912,"['Lifestyle_(sociology)', 'Pet']"
w_YZJBfp5PQ,UC6N6ikPIaIa7QDsGk5rbW-w,2023-07-05T04:00:32Z,PT27S,1660809,189457,0,9344,
iGFcdnOxklI,UC6N6ikPIaIa7QDsGk5rbW-w,2023-07-04T09:09:25Z,PT29S,450332,29863,0,299,"['Lifestyle_(sociology)', 'Pet']"
ERDQ8Zf76zQ,UCU9FjEKGwl40uHfSgjgnYaQ,2023-07-06T10:00:13Z,PT47S,197775,8522,0,50,"['Hobby', 'Lifestyle_(sociology)']"
jYxDRaBj1Fk,UCU9FjEKGwl40uHfSgjgnYaQ,2023-07-06T04:00:30Z,PT2M4S,13330,335,0,27,"['Hobby', 'Lifestyle_(sociology)']"
FwLK9N7IRZk,UCU9FjEKGwl40uHfSgjgnYaQ,2023-06-15T03:02:24Z,PT59S,548983,26918,0,131,['Lifestyle_(sociology)']
NDnRE7Qxpss,UCU9FjEKGwl40uHfSgjgnYaQ,2023-05-30T03:00:08Z,PT43S,4387921,124030,0,286,['Lifestyle_(sociology)']
NQGRdBFJhCI,UCU9FjEKGwl40uHfSgjgnYaQ,2023-05-20T07:04:20Z,PT54S,1385515,51202,0,176,['Lifestyle_(sociology)']
VA2xdYrkQUA,UCU9FjEKGwl40uHfSgjgnYaQ,2023-05-16T03:17:40Z,PT48S,580119,24765,0,143,['Lifestyle_(sociology)']
mrDF7Fz-JjA,UCU9FjEKGwl40uHfSgjgnYaQ,2023-05-06T03:03:17Z,PT45S,135654468,4530673,0,15668,['Lifestyle_(sociology)']
46AZNfRHZyo,UCU9FjEKGwl40uHfSgjgnYaQ,2023-05-05T03:47:24Z,PT2M29S,482659,10912,0,434,"['Hobby', 'Lifestyle_(sociology)']"
WwojlfeU20Y,UCU9FjEKGwl40uHfSgjgnYaQ,2023-04-23T03:49:24Z,PT43S,63154342,1422777,0,1607,['Lifestyle_(sociology)']
TM09Wxd2gjk,UCU9FjEKGwl40uHfSgjgnYaQ,2023-04-11T08:56:57Z,PT56S,4360578,165309,0,756,"['Hobby', 'Lifestyle_(sociology)', 'Pet']"
r_C8xF_7_6Y,UCkgdDBHO7zl3tWIjldQeK7g,2023-07-13T03:00:21Z,PT54S,2404,130,0,9,"['Entertainment', 'Film']"
WrAywNLdo8Q,UCkgdDBHO7zl3tWIjldQeK7g,2023-07-12T12:00:27Z,PT25M20S,556199,8130,0,341,"['Entertainment', 'Film', 'Television_program']"
mXWMq2PeKRU,UCkgdDBHO7zl3tWIjldQeK7g,2023-07-12T11:00:37Z,PT58S,2904,180,0,1,"['Entertainment', 'Film']"
9Lh4J8oNPrg,UCkgdDBHO7zl3tWIjldQeK7g,2023-07-12T05:00:03Z,PT22M25S,6059,122,0,31,"['Entertainment', 'Film', 'Television_program']"
vxHkC0wHR1Q,UCkgdDBHO7zl3tWIjldQeK7g,2023-07-11T13:00:49Z,PT24M15S,24614,756,0,90,"['Entertainment', 'Film']"
_1CbbYJPCHg,UCkgdDBHO7zl3tWIjldQeK7g,2023-07-11T11:00:21Z,PT1M,11991,446,0,6,"['Entertainment', 'Film']"
ybXjZdeKKQk,UCkgdDBHO7zl3tWIjldQeK7g,2023-07-11T03:00:35Z,PT1M,9023,340,0,4,"['Entertainment', 'Film']"
UV-YB2rR-dE,UCkgdDBHO7zl3tWIjldQeK7g,2023-07-10T12:00:11Z,PT25M20S,946630,9981,0,381,"['Entertainment', 'Film', 'Television_program']"
hpYlfPNK12s,UCkgdDBHO7zl3tWIjldQeK7g,2023-07-10T11:00:28Z,PT1M,8477,404,0,6,"['Entertainment', 'Film']"
iMlko9e7z5k,UCkgdDBHO7zl3tWIjldQeK7g,2023-07-10T05:00:30Z,PT22M25S,14494,268,0,0,"['Entertainment', 'Film', 'Television_program']"
DpQGiqWUeH8,UCRx_ojH9XUIkbJsvBNNRkAQ,2023-07-12T10:48:02Z,PT10S,100141,1218,0,1,['Entertainment']
9VAa97aoVwU,UCRx_ojH9XUIkbJsvBNNRkAQ,2023-07-12T10:15:00Z,PT12S,299351,3569,0,2,['Lifestyle_(sociology)']
qPCeG2b1P-o,UCRx_ojH9XUIkbJsvBNNRkAQ,2023-07-11T10:45:04Z,PT11S,69847,836,0,1,"['Entertainment', 'Film']"
7CmlW5RkIZg,UCRx_ojH9XUIkbJsvBNNRkAQ,2023-07-11T10:15:00Z,PT15S,20595,412,0,1,['Entertainment']
tkMy1XugCS8,UCRx_ojH9XUIkbJsvBNNRkAQ,2023-07-10T10:45:03Z,PT9S,174691,1797,0,1,['Entertainment']
QEWW2ltUxbI,UCRx_ojH9XUIkbJsvBNNRkAQ,2023-07-10T10:15:02Z,PT14S,44762,747,0,1,['Lifestyle_(sociology)']
0kmA6YkypWI,UCRx_ojH9XUIkbJsvBNNRkAQ,2023-07-09T10:45:00Z,PT9S,3737654,35360,0,23,"['Entertainment', 'Film']"
_G3NB5Xk8ao,UCRx_ojH9XUIkbJsvBNNRkAQ,2023-07-09T10:15:04Z,PT13S,311323,3821,0,4,['Entertainment']
PsXLdqJGqrU,UCRx_ojH9XUIkbJsvBNNRkAQ,2023-07-08T10:45:00Z,PT14S,76976,1070,0,0,['Entertainment']
quOQQniL6Tk,UCRx_ojH9XUIkbJsvBNNRkAQ,2023-07-08T10:15:02Z,PT25S,227046,2675,0,1,"['Entertainment', 'Film']"
TXPZ2-MkEQs,UCJmaB1XL4dFy_PaWgo6QDFA,2023-07-12T11:00:10Z,PT1M34S,769,11,0,1,"['Hobby', 'Lifestyle_(sociology)']"
heQz0w1QqdM,UCJmaB1XL4dFy_PaWgo6QDFA,2023-07-11T11:00:17Z,PT16M38S,1630,27,0,6,['Lifestyle_(sociology)']
VoFplE_EUjE,UCJmaB1XL4dFy_PaWgo6QDFA,2023-07-10T12:11:33Z,PT47S,12258,332,0,7,['Lifestyle_(sociology)']
9O0uZvmFCtI,UCJmaB1XL4dFy_PaWgo6QDFA,2023-07-09T11:25:01Z,PT2M,2186,13,0,0,['Lifestyle_(sociology)']
akaj0NrV-eU,UCJmaB1XL4dFy_PaWgo6QDFA,2023-07-08T10:58:07Z,PT1M5S,1270,8,0,0,['Lifestyle_(sociology)']
fc2LDXoYyIM,UCJmaB1XL4dFy_PaWgo6QDFA,2023-07-05T11:00:27Z,PT40S,109898,1968,0,10,"['Entertainment', 'Film']"
mbwxa38qB18,UCJmaB1XL4dFy_PaWgo6QDFA,2023-07-04T11:00:36Z,PT26S,47917,1031,0,4,['Lifestyle_(sociology)']
efqzKVITRuE,UCJmaB1XL4dFy_PaWgo6QDFA,2023-07-02T11:00:32Z,PT44S,91450,2874,0,5,['Lifestyle_(sociology)']
ZBJV1P_1AqI,UCJmaB1XL4dFy_PaWgo6QDFA,2023-07-01T11:00:33Z,PT42S,314457,7278,0,29,['Lifestyle_(sociology)']
ZWEHhi8gvn8,UCJmaB1XL4dFy_PaWgo6QDFA,2023-06-30T11:06:48Z,PT41S,79409,1748,0,8,['Entertainment']
3vIiE1PnVAA,UCGTXb1okE1zFoDMkbnqK7FA,2023-07-13T04:00:02Z,PT30S,49657,1728,0,22,
v_RDb9j7Py0,UCGTXb1okE1zFoDMkbnqK7FA,2023-07-12T12:43:06Z,PT32S,343618,9317,0,78,
qdEcnMHLZmY,UCGTXb1okE1zFoDMkbnqK7FA,2023-07-12T04:28:47Z,PT31S,205689,7422,0,122,['Lifestyle_(sociology)']
lxZalkLHpw0,UCGTXb1okE1zFoDMkbnqK7FA,2023-07-11T12:13:09Z,PT36S,234709,5944,0,142,['Knowledge']
9TY8pdoHARc,UCGTXb1okE1zFoDMkbnqK7FA,2023-07-11T03:00:36Z,PT34S,449443,13604,0,157,"['Lifestyle_(sociology)', 'Technology']"
JdPVbhATMNY,UCGTXb1okE1zFoDMkbnqK7FA,2023-07-10T11:48:33Z,PT31S,669652,15243,0,69,"['Lifestyle_(sociology)', 'Vehicle']"
K_3JLOCn9T4,UCGTXb1okE1zFoDMkbnqK7FA,2023-07-09T12:00:12Z,PT33S,927505,33613,0,295,['Lifestyle_(sociology)']
TCj1Ej3e-1A,UCGTXb1okE1zFoDMkbnqK7FA,2023-07-09T04:00:25Z,PT29S,904196,16563,0,166,['Lifestyle_(sociology)']
zLjVwoDPrTY,UCGTXb1okE1zFoDMkbnqK7FA,2023-07-08T05:46:24Z,PT31S,575918,29035,0,144,['Entertainment']
zYcE290x3tI,UCGTXb1okE1zFoDMkbnqK7FA,2023-07-07T12:39:26Z,PT42S,1777323,70777,0,143,"['Health', 'Sport']"
CQx8h2eGg3A,UCz-yvDVJlJaKKpaIoa5Qlaw,2023-07-13T05:00:10Z,PT32S,37249,1782,0,5,['Lifestyle_(sociology)']
YVblAdWgW34,UCz-yvDVJlJaKKpaIoa5Qlaw,2023-07-13T04:00:14Z,PT29S,146068,4740,0,6,"['Hobby', 'Lifestyle_(sociology)']"
pzKrylSDx9k,UCz-yvDVJlJaKKpaIoa5Qlaw,2023-07-12T11:40:02Z,PT30S,253322,7607,0,13,"['Food', 'Lifestyle_(sociology)']"
ATqT530Tcuo,UCz-yvDVJlJaKKpaIoa5Qlaw,2023-07-12T10:30:03Z,PT33S,60927,1792,0,7,['Lifestyle_(sociology)']
L4r6PgdDTAg,UCz-yvDVJlJaKKpaIoa5Qlaw,2023-07-12T05:00:11Z,PT21S,208324,5516,0,9,['Entertainment']
2qJEYzbP09s,UCz-yvDVJlJaKKpaIoa5Qlaw,2023-07-12T04:00:02Z,PT30S,197187,5180,0,14,['Lifestyle_(sociology)']
bWgtYSxnG80,UCz-yvDVJlJaKKpaIoa5Qlaw,2023-07-11T11:30:14Z,PT44S,193319,5422,0,13,['Lifestyle_(sociology)']
NaGq8SsWwno,UCz-yvDVJlJaKKpaIoa5Qlaw,2023-07-11T10:30:06Z,PT38S,577974,14197,0,25,"['Lifestyle_(sociology)', 'Vehicle']"
dqqFSdf0QMQ,UCz-yvDVJlJaKKpaIoa5Qlaw,2023-07-11T05:08:27Z,PT25S,210904,5042,0,14,['Lifestyle_(sociology)']
W9uEy8T5rs0,UCz-yvDVJlJaKKpaIoa5Qlaw,2023-07-11T04:00:15Z,PT26S,508472,12345,0,25,['Lifestyle_(sociology)']
9NoYG04U4c0,UCyRkDhrMX_8J9GBLBSdcFPw,2023-07-13T09:30:04Z,PT7S,8346,647,0,0,"['Hobby', 'Lifestyle_(sociology)']"
KP_fniycVIM,UCyRkDhrMX_8J9GBLBSdcFPw,2023-07-13T09:20:00Z,PT43S,81248,3712,0,0,['Lifestyle_(sociology)']
usSAAfFulU0,UCyRkDhrMX_8J9GBLBSdcFPw,2023-07-12T09:29:55Z,PT28S,777047,19760,0,470,['Lifestyle_(sociology)']
PSnPRy8ZXqM,UCyRkDhrMX_8J9GBLBSdcFPw,2023-07-11T09:30:06Z,PT10S,1145480,23594,0,621,['Lifestyle_(sociology)']
7Nkmuay84_E,UCyRkDhrMX_8J9GBLBSdcFPw,2023-07-11T09:21:53Z,PT55S,698780,27624,0,719,"['Hobby', 'Lifestyle_(sociology)']"
sn10A9QP05o,UCyRkDhrMX_8J9GBLBSdcFPw,2023-07-10T09:20:00Z,PT7S,409550,11357,0,307,['Lifestyle_(sociology)']
0nbvRstU7iM,UCyRkDhrMX_8J9GBLBSdcFPw,2023-07-09T09:40:00Z,PT41S,1240357,29651,0,337,"['Fashion', 'Hobby', 'Lifestyle_(sociology)']"
PvCpJiQmcwg,UCyRkDhrMX_8J9GBLBSdcFPw,2023-07-09T09:20:00Z,PT23S,3050896,74168,0,275,"['Entertainment', 'Film']"
UnLDsIROcdg,UCyRkDhrMX_8J9GBLBSdcFPw,2023-07-08T09:20:00Z,PT32S,1861183,46717,0,344,['Lifestyle_(sociology)']
f66vlqHbcjA,UCyRkDhrMX_8J9GBLBSdcFPw,2023-07-07T09:20:00Z,PT45S,2037490,65554,0,1066,['Lifestyle_(sociology)']
WqDSkFjhIeA,UC478X8I-R9m-OgaVC-A1q9Q,2023-07-13T04:00:26Z,PT8M39S,194870,2175,0,83,['Lifestyle_(sociology)']
dX1-35vRPK4,UC478X8I-R9m-OgaVC-A1q9Q,2023-07-12T04:00:31Z,PT3M51S,239910,2301,0,179,['Lifestyle_(sociology)']
fcrsYBXedPo,UC478X8I-R9m-OgaVC-A1q9Q,2023-07-11T04:00:29Z,PT3M,238328,2095,0,176,['Lifestyle_(sociology)']
JlGQjR4kbZA,UC478X8I-R9m-OgaVC-A1q9Q,2023-07-10T04:00:11Z,PT2M12S,309899,2209,0,144,['Lifestyle_(sociology)']
krUU_Nfxa18,UC478X8I-R9m-OgaVC-A1q9Q,2023-07-09T04:00:19Z,PT4M,280440,2443,0,218,['Lifestyle_(sociology)']
fvQ8lQ51ELw,UC478X8I-R9m-OgaVC-A1q9Q,2023-07-08T04:00:18Z,PT1M,2136616,66021,0,237,['Entertainment']
X4EW35DkzOg,UC478X8I-R9m-OgaVC-A1q9Q,2023-07-07T04:00:29Z,PT3M11S,355007,2858,0,194,['Lifestyle_(sociology)']
FduK-sq1uBw,UC478X8I-R9m-OgaVC-A1q9Q,2023-07-06T04:00:09Z,PT9M38S,485506,3553,0,232,['Lifestyle_(sociology)']
xnY81slp7GA,UC478X8I-R9m-OgaVC-A1q9Q,2023-07-05T04:00:27Z,PT4M4S,284499,2666,0,233,['Lifestyle_(sociology)']
HGEb10XT1lg,UC478X8I-R9m-OgaVC-A1q9Q,2023-07-04T04:00:07Z,PT4M,545489,3416,0,222,['Lifestyle_(sociology)']
C0mYhnNg8iI,UCepPEAt0EnNTL_0fT1lXYEQ,2023-07-04T12:30:13Z,PT37S,7806,273,0,1,"['Hobby', 'Lifestyle_(sociology)']"
SSPPej73x9g,UCepPEAt0EnNTL_0fT1lXYEQ,2023-06-28T01:00:06Z,PT12S,9487,373,0,1,"['Hobby', 'Lifestyle_(sociology)']"
t04LMIsX9g0,UCepPEAt0EnNTL_0fT1lXYEQ,2023-06-28T00:58:27Z,PT10S,7163,275,0,0,"['Hobby', 'Lifestyle_(sociology)']"
Dqh10KowCr8,UCepPEAt0EnNTL_0fT1lXYEQ,2023-06-18T12:00:19Z,PT47S,10980,440,0,4,"['Hobby', 'Lifestyle_(sociology)']"
2tItbNtsaN0,UCepPEAt0EnNTL_0fT1lXYEQ,2023-06-14T12:00:05Z,PT3M25S,1622,3,0,1,"['Hobby', 'Lifestyle_(sociology)']"
iR3mjK_maeE,UCepPEAt0EnNTL_0fT1lXYEQ,2023-06-12T12:00:36Z,PT41S,14728,486,0,0,"['Hobby', 'Lifestyle_(sociology)']"
sAU3D8if33E,UCepPEAt0EnNTL_0fT1lXYEQ,2023-06-04T12:00:40Z,PT46S,13630,531,0,1,"['Hobby', 'Lifestyle_(sociology)']"
roKcY_vgtnE,UCepPEAt0EnNTL_0fT1lXYEQ,2023-05-27T12:00:43Z,PT2M41S,2688,6,0,1,"['Hobby', 'Lifestyle_(sociology)']"
Vq_sk52ocGw,UCepPEAt0EnNTL_0fT1lXYEQ,2023-05-25T11:30:10Z,PT13S,18708,642,0,5,"['Hobby', 'Lifestyle_(sociology)']"
BdwnKQw4LPU,UCepPEAt0EnNTL_0fT1lXYEQ,2023-05-23T10:48:18Z,PT32S,11483,526,0,3,"['Hobby', 'Lifestyle_(sociology)']"
ifSrnxtHn4M,UCFQrL16qyKN7PLUyPxOIKyQ,2023-07-13T10:07:25Z,PT8S,248,38,0,0,['Lifestyle_(sociology)']
sZ5EPBOZtBQ,UCFQrL16qyKN7PLUyPxOIKyQ,2023-07-12T22:41:33Z,PT8S,34130,3030,0,161,
ry6fuZm_cic,UCFQrL16qyKN7PLUyPxOIKyQ,2023-07-11T15:12:13Z,PT14S,58795,3608,0,290,['Lifestyle_(sociology)']
GUW9S5-VQcM,UCFQrL16qyKN7PLUyPxOIKyQ,2023-07-11T12:41:15Z,PT7S,36963,2922,0,240,['Lifestyle_(sociology)']
VtC3waII3Ww,UCFQrL16qyKN7PLUyPxOIKyQ,2023-07-10T23:57:03Z,PT16S,13374,621,0,19,['Lifestyle_(sociology)']
UMooz1LXcI0,UCFQrL16qyKN7PLUyPxOIKyQ,2023-07-10T15:09:25Z,PT10S,34722,2282,0,203,['Lifestyle_(sociology)']
